Date,Open,High,Low,Close,AdjClose,Volume,ShortTermMA,LongTermMA,ROC,RSI,price_diff
2018-11-14,300.399994,301.839996,278.299988,286.730011,286.730011,16853600,290.2940002,291.2070022,1.16136674650357,22.959826238801,3.32998700000002
2018-11-15,285.51001,292.5,282.160004,290.059998,290.059998,9967100,285.6,290.55550225,-1.32731401315117,27.9983994815246,-3.85000700000001
2018-11-16,287.140015,291.720001,281,286.209991,286.209991,9099500,280.1160034,288.99300225,-5.45403217597669,27.5367933752292,-15.609985
2018-11-19,283.790009,285.089996,269.149994,270.600006,270.600006,12993800,275.1960022,288.05300135,-1.33776604572581,34.862465466639,-3.61999500000002
2018-11-20,254.630005,276.339996,250,266.980011,266.980011,16693800,268.948004,286.0475006,-1.81661764932657,39.7420667527765,-4.85000600000001
2018-11-21,274.420013,275.339996,261.51001,262.130005,262.130005,11023000,263.9920044,284.64950105,-1.2627314450324,47.6226366179035,-3.30999800000001
2018-11-23,260.109985,265.5,256.839996,258.820007,258.820007,5245100,263.1980042,281.5315018,1.00841740569154,39.8488126250447,2.60998600000005
2018-11-26,260.549988,266.25,253.800003,261.429993,261.429993,12498600,266.3320008,279.12050175,1.98906481246777,47.9479760615631,5.20001199999996
2018-11-27,259.23999,269.079987,256.140015,266.630005,266.630005,11149500,271.6559998,277.21300205,6.00832190660613,38.4864213279081,16.019989
2018-11-28,271.980011,284,263.339996,282.649994,282.649994,14801300,277.1179994,276.25350195,2.15814828568509,42.4217456572852,6.10000600000001
2018-11-29,282.320007,290.48999,275.5,288.75,288.75,15431500,282.8919984,275.3345017,-0.907357575757582,47.2978505492237,-2.61999500000002
2018-11-30,288,290.809998,283.059998,286.130005,286.130005,11860100,284.6319948,274.34000095,1.45737354598655,53.811267473758,4.169983
2018-12-03,293.190002,298.720001,284.579987,290.299988,290.299988,14117400,284.677997,272.97700045,-5.15673497030939,56.9498595426265,-14.970001
2018-12-04,288.130005,295.73999,274.720001,275.329987,275.329987,12800600,279.956,272.213501,2.7421706158,53.7901664742643,7.55001799999997
2018-12-06,268.329987,283.220001,267.140015,282.880005,282.880005,13074300,276.6700014,272.02200015,-6.27120676132623,50.6388115584728,-17.73999
2018-12-07,282.480011,284.209991,263.380005,265.140015,265.140015,12466700,271.6740052,271.70199895,1.71984489025544,51.9560668708838,4.55999700000001
2018-12-10,264.190002,271.179993,260.609985,269.700012,269.700012,9605600,271.5840088,270.91499865,-1.62402847798169,41.9243265905042,-4.38000500000004
2018-12-11,274.079987,274.5,262.76001,265.320007,265.320007,9843200,270.2120056,269.66799855,3.6031952916389,35.6874236796319,9.55999800000001
2018-12-12,267.660004,281.769989,266.480011,274.880005,274.880005,11456700,270.5520018,269.2799988,0.414720597811408,31.9330750281729,1.13998400000003
2018-12-13,277.640015,279.320007,271.850006,276.019989,276.019989,8379300,269.171997,268.7269989,-3.32584354968583,26.1578851353159,-9.17999300000002
2018-12-14,271.809998,277.670013,265,266.839996,266.839996,9915300,270.295996,267.39849855,-1.51401891041851,41.2051366218565,-4.040008
2018-12-17,266.51001,272.980011,261.079987,262.799988,262.799988,9634700,268.6739928,266.34399875,3.09741794965379,38.3777339393379,8.14001400000001
2018-12-18,263.299988,275.75,263.290009,270.940002,270.940002,10350100,265.5859924,265.4204987,-1.539090931283,45.4817325014773,-4.17001299999998
2018-12-19,269.959991,280.869995,263.769989,266.769989,266.769989,13788400,261.495993,264.4654999,-2.3203517094271,49.049213255951,-6.19000199999999
2018-12-20,264.640015,269.899994,251.880005,260.579987,260.579987,16792900,255.7119964,265.5775009,-5.44554022101476,51.1370248586898,-14.189988
2018-12-21,263.829987,264.5,241.289993,246.389999,246.389999,21397600,252.2579956,267.20050045,-5.07731403497428,48.1007468589777,-12.509994
2018-12-24,242,250.649994,233.679993,233.880005,233.880005,9547600,250.0179992,269.95699915,8.46160106760729,58.8240174962227,19.789993
2018-12-26,233.919998,254.5,231.229996,253.669998,253.669998,14402700,249.1179992,272.4699981,0.749008166113523,68.5539389017644,1.90000900000001
2018-12-27,250.110001,255.589996,240.100006,255.570007,255.570007,12235200,253.3720002,275.43699795,0.199546107145512,71.8367669213758,0.509980000000013
2018-12-28,257.940002,261.910004,249.800003,256.079987,256.079987,10992800,260.128,278.5724975,4.5220312354983,69.8044591620366,11.580017
2018-12-31,260.160004,270.100006,260,267.660004,267.660004,13508900,263.6340028,281.41849815,0,73.2882873847778,0
2019-01-02,259.279999,269.75,256.579987,267.660004,267.660004,11679500,272.0340028,285.8084991,1.32257638313418,79.3864104478266,3.540008
2019-01-03,270.200012,275.790009,264.429993,271.200012,271.200012,14969600,283.8860046,290.23800045,9.72344905353469,85.6202242201466,26.369995
2019-01-04,281.880005,297.799988,278.540009,297.570007,297.570007,19330100,294.4080016,294.35050045,5.97170029975501,96.2044748792994,17.769989
2019-01-07,302.100006,316.799988,301.649994,315.339996,315.339996,18620100,304.867999,297.9670013,1.56338969446807,92.8070860977126,4.92999300000002
2019-01-08,319.980011,320.589996,308.01001,320.269989,320.269989,15359200,315.5599974,301.19600215,-0.0967927094786291,92.800777348442,-0.309998000000007
2019-01-09,317.709991,323.350006,313.5,319.959991,319.959991,13343200,323.5639952,304.9760017,1.46893772102901,82.5262585224204,4.70001300000001
2019-01-10,314.570007,325.369995,312.5,324.660004,324.660004,13472500,327.0839964,309.6155021,3.98262546685608,72.1187909091846,12.929992
2019-01-11,330.959991,341.089996,328.519989,337.589996,337.589996,19500400,333.9580016,313.8345016,-1.37740870733622,70.4017981405241,-4.64999399999999
2019-01-14,334.23999,335.480011,329.130005,332.940002,332.940002,10499600,340.2440064,317.83900145,6.51769474068785,70.6530632520845,21.700013
2019-01-15,349.600006,357.220001,347,354.640015,354.640015,21181200,345.950006,321.4800018,-0.916422248628655,66.9656264595297,-3.25
2019-01-16,354,358.850006,348.109985,351.390015,351.390015,15385500,346.252008,325.1300018,0.512247623200104,59.7767567015792,1.79998699999999
2019-01-17,349.5,355.790009,346.410004,353.190002,353.190002,18871200,344.6960084,328.7220016,-3.98935301685012,54.080380576072,-14.089996
2019-01-18,351.970001,353,336.730011,339.100006,339.100006,26621000,338.1660034,332.1545013,-4.1108822628567,58.8310625869982,-13.940002
2019-01-22,334.890015,336.880005,321.029999,325.160004,325.160004,17941400,333.222003,334.84300075,-0.974908955899766,56.5282401362576,-3.17001400000004
2019-01-23,328.25,331.75,318.600006,321.98999,321.98999,13480100,330.1940002,336.86650085,1.45346847583678,51.1179311424341,4.68002300000001
2019-01-24,320.600006,331.799988,319,326.670013,326.670013,11131600,329.5059998,338.4625015,3.48363013044604,58.5248293240585,11.379975
2019-01-25,328.720001,340,328.51001,338.049988,338.049988,11152900,330.2539978,339.7000015,-0.706991298576816,50.6450451876157,-2.38998399999997
2019-01-28,334.700012,336.299988,328.880005,335.660004,335.660004,8652100,333.9880006,340.84550165,-2.01394563529828,50.4392636771279,-6.76001000000002
2019-01-29,335.869995,338.220001,328.149994,328.899994,328.899994,7655200,336.553998,341.2525024,3.57555798556811,45.6171134050692,11.76001
2019-01-30,332.75,341.779999,330.799988,340.660004,340.660004,9234500,336.9140016,342.60400235,-0.340516640163022,54.9526352126849,-1.16000400000001
2019-01-31,339.679993,345.98999,338.089996,339.5,339.5,8535500,340.05,342.46050105,0.103094550810017,64.0103505192348,0.350006000000008
2019-02-01,337.179993,346.839996,336.5,339.850006,339.850006,9827800,345.4320008,342.84450065,3.38090033754479,72.4786962331552,11.48999
2019-02-04,342.600006,352,341.299988,351.339996,351.339996,9051400,347.7380004,343.0285003,1.27227245713295,64.2613496758784,4.47000200000002
2019-02-05,353.200012,360,352.899994,355.809998,355.809998,9046600,348.7799986,344.16950065,-1.01739580684858,62.5238368258739,-3.61999600000001
2019-02-06,357,357.040009,347.190002,352.190002,352.190002,6717700,350.3239988,345.90700065,-2.12385671300232,62.6656947976147,-7.48001099999999
2019-02-07,347.899994,348.75,339.019989,344.709991,344.709991,7864500,349.2020018,347.6560012,0.829687585121365,70.1292284751584,2.86001599999997
2019-02-08,338,348,338,347.570007,347.570007,7561400,350.0340024,349.4735,-0.529388601704055,63.3180978905794,-1.83999599999999
2019-02-11,350,352.869995,344.809998,345.730011,345.730011,5454900,349.9499998,350.7665008,4.11881802184654,61.7960718178302,14.23999
2019-02-12,348.089996,360,346.519989,359.970001,359.970001,10429400,352.822003,352.23200065,-2.27797093569473,64.5266239984444,-8.20001200000002
2019-02-13,357.299988,359.600006,350.279999,351.769989,351.769989,10559100,354.6820006,353.9305007,2.07522478559135,59.0889315741415,7.30001799999997
2019-02-14,351.75,360.450012,348.329987,359.070007,359.070007,9295300,357.920001,354.8025008,-0.61269723371798,56.9668327606716,-2.20001199999996
2019-02-15,358.470001,364.399994,355.5,356.869995,356.869995,9230000,357.9080016,355.69350115,1.41508618565704,58.3151493821459,5.05001799999997
2019-02-19,355.799988,365,355.320007,361.920013,361.920013,7396600,358.948004,356.2530013,-0.555373819573765,60.8844090225293,-2.01000899999997
2019-02-20,364.850006,366.709991,356.700012,359.910004,359.910004,8110700,359.7380004,356.4010009,-0.816871708850858,58.2029206368522,-2.94000299999999
2019-02-21,360.029999,362.850006,353.880005,356.970001,356.970001,6227900,361.1460022,356.59100025,1.69481692664701,54.1568760846828,6.04998799999998
2019-02-22,360.339996,366.130005,360.049988,363.019989,363.019989,7088200,361.7559998,356.61150045,0.245169695049494,44.6398105594279,0.890015000000005
2019-02-25,367.01001,371.48999,363.790009,363.910004,363.910004,7569300,362.347998,356.8560012,0.291279983608258,57.8399916096047,1.05999700000001
2019-02-26,362.980011,365.700012,359.329987,364.970001,364.970001,4944600,362.573999,357.4205001,-0.575391400456502,43.4922526335703,-2.10000600000001
2019-02-27,363.5,368.029999,359.799988,362.869995,362.869995,5629900,361.4340026,357.947499,-1.31451733836522,42.8034128782121,-4.76998900000001
2019-02-28,362.470001,366.390015,357.709991,358.100006,358.100006,6186800,358.8600036,358.0094985,-0.217815969542327,47.2039186155511,-0.779999000000032
2019-03-01,362.26001,362.869995,354.690002,357.320007,357.320007,5526500,356.726001,358.3619994,-1.75752767182723,46.7088427335118,-6.27999799999998
2019-03-04,359.720001,362.25,348.040009,351.040009,351.040009,7487000,356.073999,358.4814986,0.92866309150533,53.6998216611945,3.25997899999999
2019-03-05,351.459991,356.170013,348.25,354.299988,354.299988,5937800,354.973999,358.80999895,1.4987290939451,46.0850221253126,5.30999700000001
2019-03-06,353.600006,359.880005,351.700012,359.609985,359.609985,6211900,353.4299988,358.65299825,-1.94932824237347,47.7883932932236,-7.00997899999999
2019-03-07,360.160004,362.859985,350.5,352.600006,352.600006,6151300,354.993994,359.4184981,-0.850822447235012,48.6414476686276,-3
2019-03-08,345.75,349.920013,342.470001,349.600006,349.600006,6898800,355.3879942,360.4634978,2.64873536644046,46.5262417636177,9.25997899999999
2019-03-11,352,358.980011,350.029999,358.859985,358.859985,5387300,355.7079954,360.36299885,-0.721728838059218,62.1349703110635,-2.58999599999999
2019-03-12,359.369995,360.130005,353.799988,356.269989,356.269989,5164600,356.9519956,360.4789992,1.38658942726719,64.1900387444216,4.94000199999999
2019-03-13,355.809998,362.480011,352.769989,361.209991,361.209991,6444100,359.3239926,360.2289992,-0.661660546371772,56.006756003246,-2.38998400000003
2019-03-14,360.5,363.839996,358.100006,358.820007,358.820007,5271400,360.239996,359.7539992,0.735740468340169,57.0217979141757,2.63998400000003
2019-03-15,361.019989,364,358.890015,361.459991,361.459991,8444500,360.741998,359.57949815,0.547781510900328,50.2095554676238,1.98001099999999
2019-03-18,362.470001,370.970001,361.859985,363.440002,363.440002,7194700,363.544,359.5414977,-1.28219320227717,50.4503388626105,-4.66000300000002
2019-03-19,366.399994,366.959991,356.799988,358.779999,358.779999,7541400,367.3539976,360.3374968,4.58219578734099,52.9917485795136,16.440002
2019-03-20,358.910004,375.899994,357.01001,375.220001,375.220001,10917200,367.2640014,361.00849745,0.70625073102113,48.4951664670003,2.64999399999999
2019-03-21,374,379,370.609985,377.869995,377.869995,8544000,367.8220032,361.5154982,-4.46184804908895,56.3457228969002,-16.859985
2019-03-22,375.950012,376.429993,360.040009,361.01001,361.01001,8661300,368.0600036,362.27949815,1.44594356261755,54.0662155768522,5.22000099999997
2019-03-25,359,367.040009,357.440002,366.230011,366.230011,8473800,363.6900024,363.07399735,-1.70931103731965,56.8578195901893,-6.26000999999997
2019-03-26,367.869995,368.380005,358.019989,359.970001,359.970001,7666500,359.0380004,363.2014983,-1.83348778555578,54.0674182867585,-6.60000600000001
2019-03-27,361,362.470001,350.369995,353.369995,353.369995,7852400,358.147998,363.6234984,0.350904156421084,51.292063271486,1.23998999999998
2019-03-28,354.48999,355.940002,349.200012,354.609985,354.609985,4361000,358.293994,363.7589995,0.549903579280209,51.6698444656488,1.95001300000001
2019-03-29,357.160004,358.25,353.709991,356.559998,356.559998,4705600,359.843994,364.20049885,2.91675820572559,41.9905406469844,10.399993
2019-04-01,359,368.329987,358.51001,366.959991,366.959991,7036100,363.119995,363.68450005,0.207109771811615,39.0588321550216,0.760010000000023
2019-04-02,366.25,368.420013,362.220001,367.720001,367.720001,5158700,365.773999,362.9559997,0.552050199738788,56.5586613218452,2.02999899999998
2019-04-03,369.26001,373.410004,366.190002,369.75,369.75,5368900,367.5599974,362.9899993,-0.505745774171742,37.8129461016132,-1.86999500000002
2019-04-04,370.070007,372.049988,362.399994,367.880005,367.880005,4627300,366.45,361.96599875,-0.649672438707291,40.417804558954,-2.39001500000001
2019-04-05,369,369.799988,364.660004,365.48999,365.48999,3905500,365.847998,361.0899993,-1.11630581182263,54.9184313563078,-4.07998599999996
2019-04-08,365.109985,365.940002,359.929993,361.410004,361.410004,4653800,364.6820006,361.9064986,0.913086788820596,50.0994074731939,3.29998699999999
2019-04-09,360.540009,366.73999,359,364.709991,364.709991,5439200,364.6359984,362.6894988,-0.21660443077909,52.7443956662333,-0.789978000000019
2019-04-10,365.790009,368.850006,362.25,363.920013,363.920013,4545600,361.7660034,363.4024993,1.024945281039,56.8614565373937,3.72998100000001
2019-04-11,365,370.119995,360.809998,367.649994,367.649994,6526900,359.2580016,364.1504989,-4.49067843586038,58.9198166807634,-16.509979
2019-04-12,360.690002,361.75,349.359985,351.140015,351.140015,15646200,358.2080016,365.16249995,-0.64647146523588,52.6334427098943,-2.27001999999999
2019-04-15,350.709991,352.209991,342.269989,348.869995,348.869995,8842300,356.371997,365.9259994,3.03551355856785,50.2525435066806,10.589996
2019-04-16,355,364.480011,352.720001,359.459991,359.459991,18740200,354.9119994,366.1050003,-1.31308104328084,55.0203904741472,-4.72000100000002
2019-04-17,365.049988,368.76001,350.600006,354.73999,354.73999,18054100,360.1519956,366.65950015,1.58144448276047,55.6532005582073,5.61001600000003
2019-04-18,355,360.410004,351.640015,360.350006,360.350006,8353200,366.7559996,367.12500005,4.71485769865645,53.2335088452112,16.98999
2019-04-22,359.700012,377.690002,359,377.339996,377.339996,11980500,369.7100036,367.98249975,1.20581413267414,57.6257193803116,4.55001900000002
2019-04-23,375.450012,384.799988,374.709991,381.890015,381.890015,10089800,372.428003,368.6415009,-2.00581416091751,56.0594782027422,-7.66000400000001
2019-04-24,381.070007,381.899994,373.269989,374.230011,374.230011,6541900,375.328003,369.09400025,-1.57657692503982,70.2666865175436,-5.90002399999997
2019-04-25,374.48999,374.76001,365.700012,368.329987,368.329987,6255500,374.2260012,369.07700045,1.77015698697375,66.9897398680835,6.52001899999999
2019-04-26,368.350006,375.140015,366.23999,374.850006,374.850006,5621900,371.956,369.0184998,-0.805660651369975,56.4463145997493,-3.02001899999999
2019-04-29,373.679993,374.579987,369.119995,371.829987,371.829987,3821700,372.8719974,368.68800055,-0.34692683352621,55.554272696745,-1.28997800000002
2019-04-30,369.559998,374.5,368.350006,370.540009,370.540009,3870100,375.0179996,368.3940003,2.23187477711753,51.4510234468805,8.26998900000001
2019-05-01,374,385.98999,373.170013,378.809998,378.809998,9257300,377.0539982,368.2309998,0.0659961461735231,37.9116162830095,0.25
2019-05-02,378,383.5,374.51001,379.059998,379.059998,5398200,378.4220034,368.00749975,1.57494882907691,26.7132903444923,5.97000099999997
2019-05-03,381.529999,385.029999,378.269989,385.029999,385.029999,5130300,378.4059998,368.23600015,-1.65181570696261,29.9411070878419,-6.35998599999999
2019-05-06,377.690002,381.350006,376,378.670013,378.670013,5793100,375.5179992,367.94100045,-2.16812045267497,41.0852703439155,-8.21002199999998
2019-05-07,377,379.910004,365.809998,370.459991,370.459991,6974900,372.2559996,366.4794999,-1.64390113587191,39.3004573783595,-6.08999599999999
2019-05-08,367.920013,369,361.359985,364.369995,364.369995,6572000,367.4580016,365.0984986,-0.44460164728987,38.3293102971046,-1.61999500000002
2019-05-09,360.899994,364.200012,352.75,362.75,362.75,5882600,360.776001,364.3734986,-0.471396554100621,35.8948373524933,-1.709991
2019-05-10,361.619995,365.26001,353.059998,361.040009,361.040009,5657100,355.8059998,363.5674988,-4.37070646095624,34.1472799836744,-15.779999
2019-05-13,352.290009,354.26001,343.100006,345.26001,345.26001,8026700,353.9299988,362.54449925,0.101365634554657,38.3004581635663,0.349974999999972
2019-05-14,348.709991,349.950012,342.5,345.609985,345.609985,5353000,353.2419984,361.7059998,2.71404340357816,30.5014294433049,9.38000499999998
2019-05-15,343.339996,356.5,341.390015,354.98999,354.98999,6340100,351.923999,360.63849945,1.21693797619477,34.8212205955198,4.32000800000003
2019-05-16,356.369995,364,353.940002,359.309998,359.309998,6441500,352.493994,359.29049985,-1.35258858007063,39.3705234957438,-4.85998599999999
2019-05-17,356.390015,359.619995,353.790009,354.450012,354.450012,4725400,354.2259948,357.5014999,-1.78869425457941,39.4904557994191,-6.34002700000002
2019-05-20,351.230011,352.420013,345.399994,348.109985,348.109985,4621500,355.173999,355.0815002,1.76955682555328,42.560751123764,6.16000400000001
2019-05-21,350.950012,356.429993,349.929993,354.269989,354.269989,4026400,353.7539976,353.81799925,1.54120364962666,38.9166271218469,5.46002199999998
2019-05-22,358.01001,370.459991,357.299988,359.730011,359.730011,6229400,353.7419982,353.08150025,-2.09046222723964,43.9216802973318,-7.52001999999999
2019-05-23,355.5,357.420013,347.700012,352.209991,352.209991,5630400,355.1320008,352.71950075,0.618955752450533,54.4560135286016,2.180024
2019-05-24,355.410004,359.440002,353.790009,354.390015,354.390015,3831000,354.1160034,352.6255005,0.189052448331537,50.4604406757629,0.669983000000002
2019-05-28,354.390015,361.200012,353.649994,355.059998,355.059998,4717100,352.5400024,352.17400055,-1.65324058836952,48.592464415094,-5.86999600000001
2019-05-29,353.600006,353.850006,345.899994,349.190002,349.190002,5658900,350.754004,352.4744995,0.761764078228109,54.2059597926737,2.66000400000001
2019-05-30,350.549988,354.209991,348.299988,351.850006,351.850006,4008000,347.202002,352.47200015,-2.43569897793324,52.4733787198379,-8.57000700000003
2019-05-31,347.220001,349.339996,342.920013,343.279999,343.279999,5023400,346.8700012,351.8940003,-1.93719238504192,47.9569612364449,-6.64999399999999
2019-06-03,343.559998,347.660004,332.649994,336.630005,336.630005,7849600,348.178003,350.91500095,4.98172734186307,40.3827812441738,16.769989
2019-06-04,345,353.609985,343.25,353.399994,353.399994,7891600,349.2340028,350.7235001,0.659314385840085,43.57059314587,2.330017
2019-06-05,354.380005,357.880005,348.709991,355.730011,355.730011,5020100,352.752002,351.1740006,0.39355521229835,39.4985581509949,1.39999399999999
2019-06-06,354.839996,358.209991,352.089996,357.130005,357.130005,3710000,355.828003,351.6365006,1.04723488579461,47.2256902805961,3.73999000000003
2019-06-07,357.390015,365.149994,355.690002,360.869995,360.869995,4777300,355.402002,351.9104996,-2.45517364224199,54.9163029374236,-8.85998499999999
2019-06-10,363.649994,367.100006,349.290009,352.01001,352.01001,7810300,353.3679994,352.7604996,-0.210227260298653,56.914320120548,-0.740021000000013
2019-06-11,355,357.579987,348.5,351.269989,351.269989,5396700,350.627997,353.5929993,-1.62552770769153,64.1465660640103,-5.709991
2019-06-12,351.820007,353.609985,343.230011,345.559998,345.559998,4584700,346.4000002,353.8549988,-0.616392236464819,71.7606238443587,-2.13000499999998
2019-06-13,347.230011,348.5,339.25,343.429993,343.429993,6209300,346.1219972,354.5054993,-1.0773613474115,64.7196428610469,-3.69998200000003
2019-06-14,341.630005,343.399994,336.160004,339.730011,339.730011,5019000,347.2919984,355.41399845,3.20548189662291,53.3440493703006,10.889984
2019-06-17,342.690002,351.769989,342.059998,350.619995,350.619995,5358200,350.8839966,356.61599885,1.85385890499485,53.682991244939,6.5
2019-06-18,355.570007,361.5,353.75,357.119995,357.119995,5428500,355.2399962,358.5144989,1.79211304032416,56.274854956804,6.39999399999999
2019-06-19,361.720001,364.73999,356.119995,363.519989,363.519989,5667200,361.1359922,359.61599885,0.464899331849395,61.4681623750087,1.69000199999999
2019-06-20,365.910004,370.119995,361.220001,365.209991,365.209991,5899500,365.219995,360.91549835,1.09526028821046,65.9162393811028,4
2019-06-21,365,371.450012,365,369.209991,369.209991,7448400,365.8559936,362.0864975,0.495657767831097,71.8316078905159,1.830018
2019-06-24,370.269989,375,370.200012,371.040009,371.040009,4830200,365.5919982,362.85099795,-2.89457221310061,76.381438340797,-10.740021
2019-06-25,370.75,371,358.290009,360.299988,360.299988,5750400,366.5539978,364.2469971,0.527345007849412,79.1404709842341,1.90002400000003
2019-06-26,361.600006,366.790009,361.600006,362.200012,362.200012,3669700,366.176001,365.73349765,2.1590217396238,70.0975805653411,7.81997699999999
2019-06-27,363.200012,370.850006,363.200012,370.019989,370.019989,4138600,366.8880004,367.43049775,-0.729685444101787,68.7551379297858,-2.69998200000003
2019-06-28,370.26001,371.540009,364.869995,367.320007,367.320007,4592700,369.9140014,368.9214981,1.9819228087949,65.7534314475893,7.27999900000003
2019-07-01,373.5,376.660004,372,374.600006,374.600006,4992600,373.8179992,370.26499785,0.221566200402041,62.9227768799965,0.829987000000017
2019-07-02,374.890015,376,370.309998,375.429993,375.429993,3625000,375.923999,371.0334976,1.67541435614602,53.5106085923622,6.290008
2019-07-03,376.690002,381.98999,375.839996,381.720001,381.720001,3799000,377.6919984,371.29949795,-0.306510792448636,46.4400223957719,-1.17001300000004
2019-07-05,378.290009,381.399994,375.559998,380.549988,380.549988,3732200,378.7579958,369.38399805,-1.15358931505208,55.4470650764178,-4.38998399999997
2019-07-08,378.190002,378.25,375.359985,376.160004,376.160004,3113400,379.8719972,366.8784988,1.00223015735613,50.2227081008102,3.76998900000001
2019-07-09,379.059998,384.76001,377.5,379.929993,379.929993,6932800,379.427997,363.948999,0.281632674364821,23.1000061015745,1.07000699999998
2019-07-10,382.769989,384.339996,362.679993,381,381,5878800,377.9679994,360.76199795,-0.393700787401575,21.2127828339898,-1.5
2019-07-11,381.100006,384.540009,378.799988,379.5,379.5,4336300,376.0559998,358.64399865,-1.64690382081686,13.6063617206432,-6.25
2019-07-12,378.679993,379.73999,372.790009,373.25,373.25,6636900,373.2679992,356.8569976,-1.78164608171467,12.3133116487106,-6.64999399999999
2019-07-15,372.940002,373.679993,362.299988,366.600006,366.600006,7944700,369.5559996,355.1449981,-0.166398251504674,16.3394626298312,-0.61001600000003
2019-07-16,370.089996,371.339996,364.920013,365.98999,365.98999,5863200,358.6979978,353.41399835,-0.969968604879053,23.5086689934699,-3.54998799999998
2019-07-17,366.25,366.5,361.75,362.440002,362.440002,13639500,347.067999,350.9804977,-10.2720480064449,31.1343684212951,-37.230011
2019-07-18,323.76001,329.850006,320.299988,325.209991,325.209991,31287100,335.8719968,348.35849755,-3.10875596684851,27.7908523234789,-10.109985
2019-07-19,323.399994,325.850006,314.230011,315.100006,315.100006,16302500,324.1339964,345.2474975,-1.42177433027405,25.4217652661681,-4.48001099999999
2019-07-22,312,314.540009,305.809998,310.619995,310.619995,17718000,315.2339964,342.16149745,-1.06883235253417,25.0991477644071,-3.32000700000003
2019-07-23,311.440002,313.5,306,307.299988,307.299988,9171100,315.4839964,338.7349975,3.4624192696031,25.7248715929259,10.640014
2019-07-24,310.51001,319.98999,307.25,317.940002,317.940002,11961800,319.619995,335.24349815,2.67974741976633,27.1937361315461,8.51998900000001
2019-07-25,318.859985,327.690002,316.299988,326.459991,326.459991,10798500,324.0359984,331.4079986,2.85486989430199,24.6965047444022,9.32000799999997
2019-07-26,328.790009,336,327.5,335.779999,335.779999,10847500,327.7619994,328.2279983,-0.917263389473046,27.0920925959222,-3.07998699999996
2019-07-29,335.980011,336.399994,328.769989,332.700012,332.700012,5782800,328.771997,325.01199795,-2.03487188332292,37.370212216599,-6.77001899999999
2019-07-30,329.200012,329.649994,323.230011,325.929993,325.929993,6029300,327.3799988,322.223497,-0.902035118934282,50.4743761522028,-2.94000300000005
2019-07-31,325.160004,331.769989,318.529999,322.98999,322.98999,6259500,323.9899964,319.53799745,-1.08052574632421,49.0266086407837,-3.48998999999998
2019-08-01,324.25,328.579987,318.73999,319.5,319.5,6563200,318.975995,316.3714966,-0.20970672926447,52.0669865925609,-0.670012999999983
2019-08-02,317.48999,319.410004,311.799988,318.829987,318.829987,6280300,315.8099976,314.89899755,-3.5128383328636,46.2860863442997,-11.199982
2019-08-05,310.959991,313.420013,304.679993,307.630005,307.630005,8692500,312.0700014,314.28399665,0.802912901815291,33.0859592020314,2.47000100000002
2019-08-06,310.579987,311.880005,305.299988,310.100006,310.100006,6179100,311.3500002,314.22199715,-1.87358816110439,23.277241299219,-5.80999700000001
2019-08-07,302.559998,305,296.809998,304.290009,304.290009,9322400,309.3700014,313.80649725,3.81543417680861,31.0375205143421,11.609985
2019-08-08,311.029999,316.359985,306.630005,315.899994,315.899994,5905900,310.0099978,312.79999705,-2.20639478707935,39.4787056604045,-6.97000099999997
2019-08-09,313.73999,316.640015,305.679993,308.929993,308.929993,5349100,310.4459964,311.32349715,0.61502412943116,36.0627135613304,1.89999399999999
2019-08-12,305.459991,312.890015,303.23999,310.829987,310.829987,6531700,309.4099916,309.1064973,0.466496818403804,37.0569231336216,1.45001199999996
2019-08-13,309.769989,316.429993,308.160004,312.279999,312.279999,5289400,305.3819948,307.22049725,-4.21737352445681,36.9642843197273,-13.170014
2019-08-14,308.01001,308.410004,298.01001,299.109985,299.109985,7355800,304.1559938,305.47549755,-1.11998099963128,39.6602326246692,-3.34997499999997
2019-08-15,299.5,300.630005,288,295.76001,295.76001,9629200,303.8659974,303.9144975,2.38030083918376,40.4737916722136,7.03997799999996
2019-08-16,298.859985,303.549988,296.269989,302.799988,302.799988,6905800,301.2079956,302.77849745,2.17305721953992,41.4451548387096,6.580017
2019-08-19,306.25,311.75,304.75,309.380005,309.380005,4942200,300.9479982,301.5244981,-3.35833435648177,31.8925385042369,-10.390015
2019-08-20,304.570007,305,297.679993,298.98999,298.98999,7349900,301.1819948,300.6074983,-0.394659366355365,40.6061609944911,-1.17999199999997
2019-08-21,301.609985,302.880005,296.200012,297.809998,297.809998,5685400,298.9099976,299.67849745,-0.295492094258025,37.0212902218159,-0.880004999999983
2019-08-22,298.649994,300.329987,293.149994,296.929993,296.929993,4974200,296.0299988,299.126497,-1.84891763359185,33.2945860571018,-5.48999100000003
2019-08-23,295,299.01001,290.320007,291.440002,291.440002,6324900,294.4380006,297.83999795,1.21466132847474,43.4421974065856,3.540009
2019-08-26,295.23999,296.950012,292.5,294.980011,294.980011,4695700,293.2299988,297.1104981,-1.33907785365159,47.76888,-3.95001200000002
2019-08-27,294.540009,296.769989,287.200012,291.029999,291.029999,6309400,293.2,295.96849825,0.254265884115965,37.9231470394277,0.739990000000034
2019-08-28,289.470001,292.820007,287.75,291.769989,291.769989,3955700,293.6619996,294.76799775,1.71710943170374,34.9238005833002,5.01000999999997
2019-08-29,295,299.929993,294.98999,296.779999,296.779999,4388500,292.5239992,294.25549775,-1.02095795208894,38.0017363014623,-3.02999899999998
